id,word_id,translation,part_of_speech,confidence
251,134,reptile,noun,high
252,134,reptile nounclass of animals,adjective,high
253,135,reptile,adjective,high
254,135,reptile nounclass of animals,adjective,high
255,136,bridge,noun,high
256,136,bridge GlosbeResearch,noun,high
257,137,carpenter,noun,high
258,137,carpenter TraverseGPAware,noun,high
259,138,barber,noun,high
260,138,barber TraverseGPAware,noun,high
261,139,bridge,verb,high
262,139,pier,noun,high
263,139,pier TraverseGPAware,noun,high
264,140,bridge,noun,high
265,140,pier,noun,high
266,140,pier TraverseGPAware,noun,high
267,141,barber,noun,high
268,141,barber TraverseGPAware,noun,high
269,142,wind,verb,high
270,142,wind GlTrav3,verb,high
271,143,reactor,noun,high
272,143,reactor TraverseGPAware,noun,high
273,144,brain,verb,high
274,144,brain Mallow82,verb,high
275,144,wind,verb,high
276,145,air,verb,high
277,146,oxygen,noun,high
278,146,oxygennounchemical elementen.wiktionary2016,noun,high
279,147,neat,adjective,high
280,148,parameter query,noun,high
281,149,abstract,noun,high
282,150,air,noun,high
283,150,atmosphere,noun,high
284,150,atmosphere Glosbe Research,noun,high
285,150,breeze,noun,high
286,150,breeze Glosbe Research,noun,high
287,150,window,noun,medium
288,151,wind,verb,high
289,151,wind nounborabi,verb,high
290,152,blind,adjective,high
291,153,mammal,noun,high
292,153,mammalnounclass of tetrapods,noun,high
293,154,hate speech,noun,high
294,155,blind,adjective,high
295,156,mammal,noun,high
296,157,fatigue,noun,high
297,157,fatigue TraverseGPAware,noun,high
298,158,agate adverbchalcedony variety,noun,high
299,159,agate adverbchalcedony variety,noun,high
300,160,basket,noun,high
301,160,basket GlosbeResearch,noun,high
302,160,wasp,noun,high
303,160,wasp GlTrav3,noun,high
304,161,Trojan downloader,noun,high
305,162,iron griddle,noun,high
306,162,iron pan,noun,high
307,163,corn,noun,high
308,163,maize,noun,high
309,164,White star apple,phrase,high
310,165,rhinocerosen,noun,high
311,166,stream,verb,high
312,167,waiter,noun,high
313,167,waiter GlTrav3,noun,high
314,167,waitress,verb,high
315,167,waitress GlTrav3,noun,high
316,168,placeholder,noun,high
317,169,picture placeholder,noun,high
318,170,Federal Capital Territory,phrase,high
319,171,ensemble of buildings,phrase,high
320,171,compound,noun,medium
321,172,compound,adjective,high
322,173,cashier,verb,high
323,173,cashier nounone who takes moneyborabi,verb,high
324,174,recipient,noun,high
325,175,seductive,adjective,high
326,175,seductive GlTrav3,adjective,high
327,176,placeholder,noun,high
328,177,boubou,noun,high
329,177,man's outer garment,phrase,high
330,177,man's outer garmentborabi,phrase,high
331,178,boubou,noun,high
332,178,man's outer garment,phrase,high
333,178,man's outer garmentborabi,phrase,high
334,179,African star apple,phrase,high
335,180,ability,noun,high
336,180,authority,noun,high
337,180,capacity,noun,high
338,180,"Authentic, Energetic, Reflective, and Open",phrase,medium
339,180,paralysis,verb,medium
340,180,political power,noun,medium
341,180,seize,noun,medium
342,180,state power,noun,medium
343,180,system rating,verb,medium
344,180,turbulence force,noun,medium
345,180,volume,noun,medium
346,181,battery life,noun,high
347,182,turbulence force,noun,high
348,183,state power,noun,high
349,184,volume,noun,high
350,185,political power,noun,high
351,186,capacity,noun,high
352,186,capacity TraverseGPAware,noun,high
353,187,impact,noun,high
354,187,impact TraverseGPAware,noun,high
355,188,energy,noun,high
356,188,energy TraverseGPAware,noun,high
357,189,capability,noun,high
358,189,capability TraverseGPAware,noun,high
359,190,production company,noun,high
360,191,gourd,noun,high
361,191,gourdnounborabi,noun,high
362,192,area,noun,high
363,192,local,adjective,high
364,192,region,noun,high
365,192,vicinity,noun,high
366,192,drop area,noun,medium
367,192,filter area,noun,medium
368,192,regional organization,noun,medium
369,192,system control area,phrase,medium
370,192,time zone,noun,medium
371,193,filter area,noun,high
372,194,time zone,noun,high
373,195,system control area,phrase,high
374,196,status area,noun,high
375,197,drop area,noun,high
376,198,notification area,noun,high
377,199,form region,noun,high
378,200,central business district,noun,high
379,200,city centre,noun,high
380,200,downtown,noun,high
381,201,audio waveform,noun,high
382,202,umbrella,noun,high
383,203,umbrella,noun,high
384,203,umbrella TraverseGPAware,noun,high
385,204,color space conversion,phrase,high
386,205,speaker fill,noun,high
387,206,midwife,verb,high
388,207,basket,noun,high
389,207,basketnouncontaineren.wiktionary2016,noun,high
390,208,òga,noun,high
391,208,ògaNounBoth,noun,high
392,209,barber,noun,high
393,209,barber GlosbeResearch,noun,high
394,210,desert,noun,high
395,210,jungle,noun,high
396,210,wilderness,noun,high
397,210,hiker,noun,medium
398,211,start time,noun,high
399,211,start timeinfimum of a temporal interval,phrase,high
400,212,end time,noun,high
401,213,clock,noun,high
402,213,watch,verb,high
403,213,watch GlTrav3,noun,high
404,213,beak,noun,medium
405,213,fifteen past four in the afternoon,phrase,medium
406,213,twenty past one in the afternoon,phrase,medium
407,214,twenty past one in the afternoon,phrase,high
408,215,fifteen past four in the afternoon,phrase,high
409,216,can,noun,high
410,216,canister,noun,high
411,216,canister TraverseGPAware,noun,high
412,216,tin,noun,high
413,217,giraffeen,noun,high
414,218,colt,verb,high
415,218,colt Stephen Ogunbiyi,verb,high
416,219,chameleon,noun,high
417,219,July,adverb,medium
418,220,tongue,noun,high
419,220,tongue GlTrav3,noun,high
420,221,waste,noun,high
421,221,waste TraverseGPAware,noun,high
422,222,Miser,noun,high
423,222,stinginess,noun,high
424,223,Miser,noun,high
425,223,stinginess,noun,high
426,224,farmhouse,noun,high
427,224,farmhouse TraverseGPAware,noun,high
428,225,tongue,noun,high
429,226,protester,noun,high
430,227,tongue,noun,high
431,228,isometric,adjective,high
432,229,world,noun,high
433,229,world GlTrav3,noun,high
434,230,dogen,noun,high
435,232,parasite,noun,high
436,232,parasite GlosbeResearch,noun,high
437,233,bankrupt,noun,high
438,233,bankrupt TraverseGPAware,noun,high
439,234,heir,noun,high
440,234,inheritor,noun,high
441,235,heirloom,noun,high
442,235,heirloom TraverseGPAware,noun,high
443,236,ASEAN,noun,high
444,237,Trojan dropper,noun,high
445,238,dog,noun,high
446,238,dogen.wiktionary.org,noun,high
447,238,doggy,noun,high
448,238,hound,noun,high
449,238,hound Wikisanakirja,noun,high
450,238,abeti aja cap,phrase,medium
451,238,bark,noun,medium
452,238,kennel,noun,medium
453,238,rabies,verb,medium
454,239,compost,verb,high
455,239,fertiliser,verb,high
456,239,manure,verb,high
457,239,fertilizer,noun,medium
458,240,fertilizer,noun,high
459,240,fertilizer Stephen Ogunbiyi,noun,high
460,241,callout,noun,high
461,241,anchor,noun,medium
462,242,anchor,verb,high
463,243,personalization,noun,high
464,243,Shape Client,noun,medium
465,244,conditional,adjective,high
466,244,conditional expression,noun,medium
467,244,conditional formatting,verb,medium
468,245,schema,noun,high
469,246,repetition,verb,high
470,246,replica,verb,high
471,247,clipboard,noun,high
472,248,hornbill,noun,high
473,248,hornbill Steven Kueberuwa,noun,high
474,250,cancer,noun,high
475,250,cancer TraverseGPAware,noun,high
476,251,bean Cake,noun,high
477,251,bean CakeIfedayo H Ayeni,phrase,high
478,252,over indulgence,verb,high
479,253,bull,noun,high
480,253,bull GlosbeResearch,noun,high
481,254,gingivitis,noun,high
482,255,painter,noun,high
483,255,painter TraverseGPAware,noun,high
484,256,crab,verb,high
485,257,reader,noun,high
486,258,academy,noun,high
487,258,academynouninstitution of higher learning,noun,high
488,259,activity,noun,high
489,259,activity TraverseGPAware,noun,high
490,260,page,noun,high
491,260,page TraverseGPAware,noun,high
492,260,side,noun,high
493,261,international,adjective,high
494,261,international organization,noun,medium
495,261,International System of Units,phrase,medium
496,261,World Wide Web,phrase,medium
497,262,fox,noun,high
498,262,fox TraverseGPAware,noun,high
499,262,hyena,noun,high
500,262,hyena Timmy,noun,high
501,262,panther,noun,high
502,262,panther TraverseGPAware,noun,high
503,262,vixen,noun,high
504,263,gourd,noun,high
505,264,News Banner,noun,high
506,265,small but feisty,phrase,high
507,266,scorpionen,noun,high
508,267,racist,noun,high
509,267,racist GlosbeResearch,noun,high
510,268,page,noun,high
511,268,side,noun,high
512,269,student,noun,high
513,270,student,noun,high
514,270,high school teacher,phrase,medium
515,271,male,adjective,high
516,271,male nounhuman who,adjective,high
517,271,primate,noun,medium
518,271,wild boar,noun,medium
519,272,bullen,noun,high
520,273,boaren,noun,high
521,274,wild boar,noun,high
522,275,roosteren,noun,high
523,276,blogger,noun,high
524,277,cover letter,noun,high
525,278,vocalist,noun,high
526,278,conducting,verb,medium
527,278,conductor,noun,medium
528,279,primate,noun,high
529,280,browsing history,noun,high
530,281,change history,noun,high
531,281,"change historyIn a shared file, information that",phrase,high
532,282,every evening,verb,high
533,282,nightclub,noun,medium
534,283,vibrant,adjective,high
535,283,vibrant Sara Corravo,adjective,high
536,284,beige,noun,high
537,284,beigenouncolouren.wiktionary2016,noun,high
538,285,server administrator,noun,high
539,286,elder,verb,high
540,287,porter,noun,high
541,287,porter GlosbeResearch,noun,high
542,288,opportunity,noun,high
543,288,opportunity TraverseGPAware,noun,high
544,289,contact list,noun,medium
545,289,Quick Contacts,verb,medium
546,289,Windows Contacts,verb,medium
547,290,coworkers,noun,high
548,291,coworkers,noun,high
549,292,administrator,noun,high
550,293,administrator,noun,high
551,293,supervisor,noun,high
552,293,computer administrator,noun,medium
553,293,network administrator,noun,medium
554,293,system administrator,noun,medium
555,294,network administrator,noun,high
556,295,computer administrator,noun,high
557,296,system administrator,noun,high
558,297,manager,noun,high
559,297,manager TraverseGPAware,noun,high
560,298,hermit,noun,high
561,298,hermit GlosbeResearch,noun,high
562,299,private,adjective,high
563,299,Personal Address Book,phrase,medium
564,299,Personal Area Network,phrase,medium
565,299,personal settings,verb,medium
566,299,personal vault,noun,medium
567,299,personal view,noun,medium
568,299,Private Communication Technology,phrase,medium
569,300,automatic,adjective,high
570,300,autoformat,noun,medium
571,300,automatically save,noun,medium
572,300,Math Autocorrect,noun,medium
573,300,Office Auto-Revisions,verb,medium
574,300,offline instant message,phrase,medium
575,301,Math Autocorrect,noun,high
576,302,automatic,adjective,high
577,302,Offline,noun,high
578,302,Auto-recover,noun,medium
579,303,automatic,adjective,high
580,303,Offline,noun,high
581,303,Auto-recover,noun,medium
582,304,offline,adjective,high
583,304,offline Help,noun,medium
584,304,offline mode,noun,medium
585,305,wired,adjective,high
586,305,Wired Equivalent Privacy,phrase,medium
587,306,manual,noun,high
588,306,manual Pertaining to a process that,noun,high
589,307,labourer,noun,high
590,307,system health agent,phrase,medium
591,308,system health agent,phrase,high
592,309,hero,noun,high
593,309,hero TraverseGPAware,noun,high
594,310,acrobat,noun,high
595,310,acrobat TraverseGPAware,noun,high
596,311,stubbourn person,noun,high
597,311,stubbourn person Alágídíkọ́ ni míI'm notstubbourn,noun,high
598,312,chameleon,noun,high
599,313,chairperson,noun,high
600,314,ruler,verb,high
601,315,authority,noun,high
602,315,authority organ,noun,high
603,315,authority organentity that acts in a legal sense,phrase,high
604,315,executive,noun,high
605,315,official,noun,high
606,315,executive branch,noun,medium
607,315,public authority,noun,medium
608,316,public authority,noun,high
609,317,favorite,noun,high
610,318,care,noun,high
611,318,concern,noun,high
612,318,solicitude,noun,high
613,318,solicitude GlTrav3,noun,high
614,318,case,noun,medium
615,319,case,noun,high
616,320,conflict,noun,high
617,321,garlic,verb,high
618,322,we would have,phrase,high
619,322,we would haveÀ bá tilò óWe would haveused it,phrase,high
620,323,field,noun,high
621,324,arrival,noun,high
622,324,arrival GlosbeResearch,noun,high
623,325,abnormal,adjective,high
624,325,abnormal TraverseGPAware,adjective,high
625,326,bog,noun,high
626,326,marsh,noun,high
627,326,marsh TraverseGPAware,noun,high
628,326,mud,noun,high
629,326,mud GlosbeResearch,noun,high
630,327,blemish,noun,high
631,328,fate,noun,high
632,328,fate TraverseGPAware,noun,high
633,329,Top result,noun,high
634,330,or,conjunction,high
635,331,one who,noun,high
636,331,one who is born and dies,phrase,high
637,331,stillborn baby,noun,high
638,332,screen,noun,high
639,332,screen TraverseGPAware,noun,high
640,332,defence,noun,medium
641,332,economic security,noun,medium
642,332,public security,noun,medium
643,332,security,noun,medium
644,333,defence,noun,high
645,333,defence TraverseGPAware,noun,high
646,334,care,noun,high
647,335,property,noun,high
648,336,shortcut,noun,high
649,336,keyboard shortcut,noun,medium
650,336,shortcut key,noun,medium
651,336,shortcut menu,noun,medium
652,337,keyboard shortcut,noun,high
653,338,abuse,noun,high
654,338,blemish,noun,high
655,338,failure,noun,high
656,338,failure TraverseGPAware,noun,high
657,339,actual work,noun,high
658,340,whale,noun,high
659,341,flaw,noun,high
660,341,flaw TraverseGPAware,noun,high
661,342,younger sibling,verb,high
662,342,sibling,verb,medium
663,343,sister,noun,high
664,343,younger sister,noun,high
665,344,candle,noun,high
666,344,candle TraverseGPAware,noun,high
667,344,fire,adjective,high
668,344,fire Glosbe Research,noun,high
669,345,return,verb,high
670,345,return nounborabi,verb,high
671,345,back up,noun,medium
672,345,backup,noun,medium
673,345,backup copy,noun,medium
674,345,backup file,noun,medium
675,345,Windows Backup,noun,medium
676,345,Windows System Image Backup,phrase,medium
677,346,Red-eyed Dove,noun,high
678,347,Red-eyed dove,noun,high
679,348,color ramp,noun,high
680,349,chemical compound,noun,high
681,350,cutlass,verb,high
682,351,monarchy,noun,high
683,352,accumulation,noun,high
684,352,accumulation TraverseGPAware,noun,high
685,353,bat,noun,high
686,354,bat,noun,high
687,354,bat TraverseGPAware,noun,high
688,355,private,adjective,high
689,355,private Pertaining to an item that,adjective,high
690,355,virtual private network,phrase,medium
691,356,nature,verb,high
692,356,natural pencil,noun,medium
693,357,nature,noun,high
694,357,natural pencil,noun,medium
695,358,damage,noun,high
696,359,payment,noun,high
697,359,payment TraverseGPAware,noun,high
698,360,default value,noun,high
699,361,accident,noun,high
700,361,accident TraverseGPAware,noun,high
701,362,agreement,noun,high
702,362,contract,noun,high
703,362,indenture,verb,high
704,362,indenture GlosbeResearch,noun,high
705,362,pact,noun,high
706,362,license terms,verb,medium
707,362,Microsoft Software License Terms,phrase,medium
708,363,Microsoft Software License Terms,phrase,high
709,364,license terms,verb,high
710,365,electric charge,noun,high
711,365,electric chargenounphysical,noun,high
712,366,enigma,noun,high
713,366,mystery,noun,high
714,366,riddle,noun,high
715,367,tasty,adjective,high
716,367,tasty TraverseGPAware,adjective,high
717,368,Hold,noun,high
718,369,Internet address,noun,high
719,370,address,verb,high
720,370,absolute address,verb,medium
721,370,address bar,noun,medium
722,370,Address Book,noun,medium
723,370,Global Address List,phrase,medium
724,370,return address,verb,medium
725,370,Shared Address Information,phrase,medium
726,370,virtual address,verb,medium
727,371,return address,noun,high
728,372,home address,noun,high
729,372,home address The postal address at which a person,noun,high
730,373,machine address,verb,high
731,374,mailing address,noun,high
732,374,mailing list,noun,medium
733,375,virtual address,noun,high
734,376,foreign address,verb,high
735,377,event address,verb,high
736,378,e-mail address,noun,high
737,379,absolute address,noun,high
738,380,real address,verb,high
739,381,neighborhood,noun,high
740,381,chart area,noun,medium
741,382,chart area,noun,high
742,383,prayer,noun,high
743,383,mass,noun,medium
744,384,embedded audio clip,phrase,high
745,385,only,conjunction,high
746,386,only,conjunction,high
747,386,only TraverseGPAware,conjunction,high
748,387,feature,noun,high
749,388,ancestor element,noun,high
750,389,child element,noun,high
751,389,"child elementIn a tree structure, an element that",phrase,high
752,390,television,noun,high
753,390,televisionnounmediumen.wiktionary2016,noun,high
754,391,Slide Show,noun,high
755,392,add-on,noun,high
756,392,additional,adjective,high
757,392,additive,noun,high
758,392,supplement,noun,high
759,392,add-in,noun,medium
760,392,additional display,noun,medium
761,392,service pack,noun,medium
762,392,software upgrade,noun,medium
763,392,update list,noun,medium
764,393,additional display,noun,high
765,393,additional displayMicrosoftLanguagePortal,adjective,high
766,394,software upgrade,noun,high
767,395,add-in,noun,high
768,396,notebook,noun,high
769,396,secure note,noun,medium
770,396,subnotebook,noun,medium
771,397,secure note,noun,high
772,398,comparison,noun,high
773,398,metaphor,noun,medium
774,398,simile,noun,medium
775,399,simile,noun,high
776,400,metaphor,noun,high
777,401,diacritic,noun,high
778,401,composite character,noun,medium
779,402,particular,adjective,high
780,402,particular TraverseGPAware,adjective,high
781,403,character map,noun,high
782,404,Character Map,noun,high
783,405,valley,noun,high
784,405,color space,noun,medium
785,406,color space,noun,high
786,406,color space The three-dimensional space that,noun,high
787,407,target,noun,high
788,407,input focus,verb,medium
789,407,new year's resolution,phrase,medium
790,408,input focus,verb,high
791,408,input focusThe location where the user,phrase,high
792,409,new year's resolution,phrase,high
793,410,virtual,adjective,high
794,411,valley,noun,high
795,412,except,verb,high
796,412,except adpositionborabi,verb,high
797,413,albino,adjective,high
798,414,alarm,noun,high
799,414,alarm GlosbeResearch,noun,high
800,415,mistletoe,noun,high
801,415,mistletoe Stephen Ogunbiyi,noun,high
802,416,moth,verb,high
803,416,moth Remile Talleyrand,verb,high
804,417,American Standard Code for Information Interchange,noun,high
805,418,dawn,noun,high
806,418,morning twilight,noun,high
807,419,dawn,verb,high
808,419,morning twilight,verb,high
809,420,fiancée,noun,high
810,421,approval,noun,high
811,421,approval GlosbeResearch,noun,high
812,421,validation,noun,high
813,422,armchair,noun,high
814,422,chair,noun,high
815,422,easy chair,noun,high
816,422,easy chair Glosbe Research,noun,high
817,423,antelope,noun,high
818,423,antelope GlosbeResearch,noun,high
819,424,herb brew,noun,high
820,424,herb brewborabi,noun,high
821,424,catastrophe,noun,medium
822,425,catastrophe,noun,high
823,425,catastrophe GlosbeResearch,noun,high
824,426,coconut,noun,high
825,426,coconut GlosbeResearch,noun,high
826,427,adult,adjective,high
827,427,adulthood,noun,medium
828,427,prime minister,noun,medium
829,428,corn,noun,high
830,428,indian corn,noun,high
831,428,indian cornGlosbeResearch,noun,high
832,428,maize,noun,high
833,428,mealies,noun,high
834,428,mealies GlosbeResearch,noun,high
835,429,community,noun,high
836,430,community,noun,high
837,431,adult,adjective,high
838,431,elder,adjective,high
839,432,balcony,noun,high
840,432,balcony TraverseGPAware,noun,high
841,432,courtyard,noun,high
842,432,patio,noun,high
843,433,rainflood,noun,high
844,433,rainfloodborabi,noun,high
845,434,tank,noun,high
846,434,tank TraverseGPAware,noun,high
847,435,collective,adjective,high
848,435,organization,noun,high
849,435,international organization,noun,medium
850,435,nonprofit organization,noun,medium
851,435,political organization,noun,medium
852,435,regional organization,noun,medium
853,435,type of organisation,phrase,medium
854,435,World Trade Organization,phrase,medium
855,436,regional organization,noun,high
856,437,international organization,noun,high
857,438,nonprofit organization,noun,high
858,439,assembly,noun,high
859,440,archipelago,noun,high
860,441,political organization,noun,high
861,442,UN,noun,high
862,442,united nations,verb,high
863,442,UNnoun,noun,high
864,443,UN,noun,high
865,443,United Nations,noun,high
866,443,UNnoun,noun,high
867,444,intergovernmental organization,noun,high
868,445,government organization,noun,high
869,445,government organizationany organization that,phrase,high
870,446,World Trade Organization,phrase,high
871,447,world trade organization,phrase,high
872,448,"accident, misfortune, mishapen",phrase,high
873,449,accident,noun,high
874,449,accident GlosbeResearch,noun,high
875,450,fictional universe,noun,high
876,451,miracle berry,noun,high
877,451,miracle berryen,noun,high
878,452,brain,verb,high
879,452,brain Mallow82,verb,high
880,452,space,noun,high
881,452,space TraverseGPAware,verb,high
882,452,universe,noun,high
883,452,world,verb,high
884,452,earth sciences,verb,medium
885,452,world economy,noun,medium
886,452,World Trade Organization,phrase,medium
887,452,world war,noun,medium
888,453,brain,verb,high
889,453,brain Mallow82,verb,high
890,453,space,noun,high
891,453,space TraverseGPAware,verb,high
892,453,universe,noun,high
893,453,world,verb,high
894,453,earth sciences,verb,medium
895,453,world economy,noun,medium
896,453,World Trade Organization,phrase,medium
897,453,world war,noun,medium
898,454,rhino,noun,high
899,454,rhinoceros,noun,high
900,455,river basin,noun,high
901,456,domain,noun,high
902,456,Active Directory Domain Services,phrase,medium
903,456,domain controller,noun,medium
904,457,release,verb,high
905,457,single,noun,medium
906,458,minimum installation,noun,high
907,459,Picture Presentation,noun,high
908,460,page layout,noun,high
909,461,page setup,noun,high
